Id,SalePrice
1461.0,119208.26575901528
1462.0,150905.21693133953
1463.0,174714.0731037116
1464.0,189241.89417074376
1465.0,195079.79296500777
1466.0,175996.29959437632
1467.0,177941.63120369136
1468.0,169246.6802952716
1469.0,184079.4820400352
1470.0,122759.48210630182
1471.0,187834.18116499722
1472.0,98739.34635180987
1473.0,97394.65588042533
1474.0,147958.807690432
1475.0,120029.87453294577
1476.0,355628.19423524314
1477.0,246638.86660499286
1478.0,300358.67533548456
1479.0,285046.21379449184
1480.0,471939.6160641062
1481.0,312979.18140407326
1482.0,211397.48353713757
1483.0,175494.96633184992
1484.0,171323.3869014053
1485.0,189362.71426272657
1486.0,195820.45522474934
1487.0,324809.16303030826
1488.0,235542.61593006793
1489.0,196559.03141548292
1490.0,220857.39365689672
1491.0,191818.85778588837
1492.0,91217.85537785756
1493.0,186558.04223016053
1494.0,292527.2568008556
1495.0,282837.86288328905
1496.0,233044.84837783387
1497.0,178937.24520898156
1498.0,166298.76587200782
1499.0,159202.88773633138
1500.0,160371.11975687282
1501.0,172350.39961741105
1502.0,155308.63354740408
1503.0,275797.9132630817
1504.0,241090.5747932942
1505.0,223065.05991638795
1506.0,181581.90509074784
1507.0,236761.03147348965
1508.0,192255.86130728252
1509.0,159205.3514116087
1510.0,148987.10749193194
1511.0,152726.24748144
1512.0,167781.1464252348
1513.0,148450.78995409812
1514.0,150443.90785008838
1515.0,184141.76505433297
1516.0,154482.9654189645
1517.0,157454.21966451698
1518.0,130177.61813893926
1519.0,215098.20217375518
1520.0,133023.76164668094
1521.0,133400.93646562943
1522.0,168312.3002038338
1523.0,113740.76878980895
1524.0,120852.7452789366
1525.0,121430.1212788936
1526.0,119062.17760262307
1527.0,104414.06305058763
1528.0,129299.69718186726
1529.0,147031.1754474889
1530.0,187026.83369394747
1531.0,124192.30773914812
1532.0,101193.45537114327
1533.0,142012.11401027784
1534.0,119299.79942342352
1535.0,139006.44740124678
1536.0,113150.03823501567
1537.0,68556.86277981126
1538.0,153587.48395986354
1539.0,197527.73145043652
1540.0,102460.91792664552
1541.0,141276.7753614026
1542.0,134315.14303538317
1543.0,181843.44017339568
1544.0,86146.7138116917
1545.0,109946.02389050354
1546.0,134100.2091948247
1547.0,133754.10169074504
1548.0,134303.87995093103
1549.0,120235.0562326237
1550.0,138143.83669176098
1551.0,109354.14415593517
1552.0,141507.8620979963
1553.0,140945.54655010538
1554.0,121381.70596733145
1555.0,157873.472770145
1556.0,91963.12347464733
1557.0,104222.72852797569
1558.0,98925.25079803562
1559.0,90446.36954155717
1560.0,135180.45143736005
1561.0,126917.11149289773
1562.0,130773.1363110703
1563.0,123885.89660796276
1564.0,155658.6572149638
1565.0,148027.5716630157
1566.0,229179.21051933343
1567.0,79774.23974490922
1568.0,229042.85152932553
1569.0,134310.3120920374
1570.0,137486.39767067131
1571.0,118647.00211227406
1572.0,139360.57297467522
1573.0,225529.47439321986
1574.0,116635.19256293669
1575.0,222209.34545392962
1576.0,237079.44998653146
1577.0,194394.05958902958
1578.0,144627.4164896044
1579.0,140112.31550824846
1580.0,192897.5230175128
1581.0,149499.19778082013
1582.0,129518.36887292142
1583.0,302263.40303365147
1584.0,229174.66674274573
1585.0,139931.52228084352
1586.0,73655.00601388229
1587.0,108954.33856444439
1588.0,149404.3115369375
1589.0,97715.43008474974
1590.0,132678.2318943382
1591.0,98987.96080480119
1592.0,112758.2499492626
1593.0,126421.96713056296
1594.0,129189.27748298802
1595.0,113362.82140828029
1596.0,216376.43469497393
1597.0,178660.67243976775
1598.0,206508.97775858856
1599.0,173909.4375924152
1600.0,174933.62655632308
1601.0,71915.14894219775
1602.0,113274.69433996438
1603.0,83750.75968760901
